sdg,rank_within_sdg,policy_item_id,policy_source_doc,research_item_id,research_publication_year,raw_cosine,adjusted_cosine,delta_cosine,policy_text_snippet,research_text_snippet
10,3,UN_2022_The_Sustainable_Development_Goals_Report_2022_0126,UN_2022_The_Sustainable_Development_Goals_Report_2022,https://openalex.org/W4324292610,2022,0.774087,0.772947,-0.00114,"inequality rose by 1.2 per cent between 2017 and 2021, the first -2.6 -2 -3.2 such increase in a generation. Before the pandemic, inequality was -3.8 -4 -5.7 expected to have fallen by 2.6 per cent over the same period. -6 Forecasts suggest that income inequality within countries","Global Inequality in the Current Era. One of the most vehement criticisms to the current global era refers to the issue of huge income disparities within and between countries. At present, global inequality is higher than it was 200 years ago but, at the same time, up to COVID 19"
10,4,UN_SDG_Progress_Report_2023_0112,UN_SDG_Progress_Report_2023,https://openalex.org/W4324292610,2022,0.763856,0.762695,-0.001161,"reduction of 1.8 per cent between 1991 and 2014. And although there had -2 been increases in global between-country inequality in only 5 of the 29 years before the pandemic, the onslaught of COVID-19 has caused the largest -4 increase in between-country inequality in three decade","Global Inequality in the Current Era. One of the most vehement criticisms to the current global era refers to the issue of huge income disparities within and between countries. At present, global inequality is higher than it was 200 years ago but, at the same time, up to COVID 19"
10,5,sdgi_03055_5,sdgi_EU_VNR_2023,https://openalex.org/W4405710560,2024,0.759189,0.757439,-0.00175,"The Commission has also stepped up its efforts to help EU countries reduce inequalities from the outset, by publishing a Communication on ‘Better assessing the distributional impact of Member States’ policies’ and a Communication on ‘Harnessing Talent in EU’s regions’, addressing","The Effectiveness of European Union Regional Policies - A Longitudinal Review. To improve the economic well-being of regions to avoid regional disparities in the EU, the EU sets the Cohesion Policy to boost regions that are lacking behind. The aim of this paper is to make an over"
11,1,sdgi_03365_0,sdgi_KAZ_VNR_2019,https://openalex.org/W7117481320,2025,0.791786,0.791473,-0.000313,"84 Goal 11 MAKE CITIES AND HUMAN SETTLEMENTS INCLUSIVE, SAFE, RESILIENT AND SUSTAINABLE 84 VOLUNTARY NATIONAL REVIEW OF THE REPUBLIC OF KAZAKHSTAN 85 GOAL 11 Kazakhstan is making significant efforts to meet the challenges presented by regional and infrastructural development, and",Philosophy of Urbanization and Socio-Cultural Dynamics Issues of a High-Tech Capital. The research aims to identify the impact of urbanization and technological change on the socio-cultural structure of the city. The applied methodology was based on two data sources: 1) interview
11,2,sdgi_03220_23,sdgi_DEU_VLR_stuttgart_2021,https://openalex.org/W4385800574,2023,0.774076,0.768918,-0.005159,"Moreover, the social and cultural dimension of the sustainability goals, i.e. the “Reduction of poverty” (SDG 1), “Public health” (SDG ), “Education” (SDG ), “Gender equality (SDG ), “Civic participation” (SDG 1) and “Global partnerships” (SDG 1) are particularly relevant with re","Introduction to A Research Agenda for Sustainable Cities and Communities. As we stand part way through the period for achieving the Sustainable Development Goals (SDGs), this book takes stock of how the global research community has contributed to the delivery of SDG11. It also l"
11,3,UN_SDG_Progress_Report_2020_0126,UN_SDG_Progress_Report_2020,https://openalex.org/W3210733493,2021,0.767172,0.76195,-0.005222,"additional safety measures to mitigate the elevated risk of coronavirus World 47 transmission in crowded public transport. Global data illustrate the 0 20 40 60 80 100 need to enhance access to public transport systems that are well Access to high-capacity systems within 1,000 me","A brief study of public transportation and sustainable cities management during COVID-19 pandemic. This paper aims to analyse the measures adopted in Brazilian State Capitals and the Federal District, since the beginning of the pandemic, to ensure safety conditions in public tran"
11,4,sdgi_02361_0,sdgi_GRC_VLR_skiathos_2020,https://openalex.org/W4283833863,2022,0.763624,0.768958,0.005334,"page / 33 5.1.1 / Skiathos collaborates with UNWTO on tourism recovery post-covid 19 After the dramatic reduction of tourist arrivals due to the COVID-19 pandemic, tourism destinations such as Skiathos will be willing to start welcoming visitors again as soon as the situation imp","Lessons from COVID-19 for the future: destination crisis management, tourist behaviour and tourism industry trends. Purpose This research aims at arriving at a broad scope of the lessons learnt after two years of the coronavirus disease 2019 (COVID-19) pandemic outbreak by analys"
11,5,sdgi_03449_6,sdgi_VNM_VNR_2023,https://openalex.org/W4409761230,2025,0.760071,0.766904,0.006833,"Target 11.2:By 2030, ensure access to safe, afordable, accessible, and sustainable transport systems for all, improving road safe, notably by expanding, public transport, with special attention the needs of women, children, persons with disabilities and older persons (Global targ","A Review on Disability-Inclusive Public Transportation: Current Barriers and Prospects. People with disabilities face significant barriers in using public transport, limiting their access to healthcare, employment, education, and daily life activities. A comprehensive review of e"
12,1,EuropeanCommission_2019_The_European_Green_Deal_0011,EuropeanCommission_2019_The_European_Green_Deal,https://openalex.org/W4388982597,2023,0.816614,0.808506,-0.008108,"Together with the industrial strategy, a new circular economy action plan will help modernise the EU's economy and draw benefit from the opportunities of the circular economy domestically and globally. A key aim of the new policy framework will be to stimulate the development of ","Challenges for The Circular Economy in Manufacturing. The introduction of the circular economy (CE) in production, minimizing waste, maximizing resource use, reducing environmental impact, conservation, and safety for society. The main objective is to choose appropriate methods t"
12,2,UN_SDG_Progress_Report_2021_0145,UN_SDG_Progress_Report_2021,https://openalex.org/W4391435311,2024,0.813885,0.812398,-0.001488,"Electronic waste continues to proliferate and is not being disposed of in a responsible way In 2019, the world generated 53.6 million metric tons of electronic E-waste generated and recycled, 2010-2019, projected e-waste generated and and electrical equipment waste (e-waste), an ","Challenges in E‐Waste Management. Almost every element of contemporary life has been impacted by information and communications technology (ICT). In this regard, even the most isolated regions of developing countries are seeing a positive impact on human life. The capacity of ele"
12,3,sdgi_03549_4,sdgi_BIH_VNR_2023,https://openalex.org/W4388982597,2023,0.804326,0.794995,-0.009331,"E!icient use of resources in industry, waste management and the transition to a circular economy are included in entity strategic documents until 2027 (the Industrial Development Strategy of the RS 2021- 2027 and the FBiH Development Strategy 2021-2027), the Sustainable Energy an","Challenges for The Circular Economy in Manufacturing. The introduction of the circular economy (CE) in production, minimizing waste, maximizing resource use, reducing environmental impact, conservation, and safety for society. The main objective is to choose appropriate methods t"
12,4,sdgi_04180_15,sdgi_GRC_VNR_2022,https://openalex.org/W3074277506,2020,0.803411,0.806305,0.002893,"Regarding non-recyclable waste, 670 Kg of marine litter were collected in total, corresponding to 118,851 pieces, the majority of which consist of cigarette butts (44,680 pieces), plastic fragments of size less than 2.5 cm (48,820 pieces) and plastic straws (14,766 pieces). The p","EVALUATION OF WASTE MANAGEMENT FACILITIES THROUGH LAND-BASED MARINE LITTER DATA: CASE STUDY OF KENJERAN BEACH, SURABAYA. Marine litter surveys can be used to evaluate the effectiveness of policies to prevent litter pollution. This study aims to use land-based marine litter distri"
12,5,OECD_2022_SDGs_in_the_Balance_2022_0152,OECD_2022_SDGs_in_the_Balance_2022,https://openalex.org/W4409188170,2025,0.799052,0.801787,0.002735,"private sector Third, we need to come together as a It is important to remember that ● raise the awareness of business global community of nations to ensure while the number of voluntary multi- users and consumers system-wide change and solutions stakeholder initiatives and natio","Reducing and Eliminating Plastic Waste via Societal Changes. This chapter discusses the issue of plastic pollution and proposes methods to reduce and eliminate plastic waste from a societal perspective. These approaches include changing consumer culture and behavior, redeveloping"
13,1,sdgi_03901_0,sdgi_GHA_VNR_2022,https://openalex.org/W4412776591,2025,0.818731,0.823129,0.004398,GHANA 2022 VNR 99 SUSTAINABLE DEVELOPMENT GOALS GOAL 13 TAKE URGENT ACTION TO COMBAT CLIMATE CHANGE AND ITS IMPACTS Indicator 13.1.2: Number of countries that adopt national disaster risk reduction strategies in line with Sendai Framework Disaster Risk Reduction 2015-2030 Climate,"Assessing the Integration of the Sendai Framework, Sustainable Development Goals, and the Paris Agreement in Advancing Disaster Risk Reduction and Sustainable Development: Insights from an African Perspective. Disaster risk, climate change, and unsustainable development are growi"
13,2,ungdc_003377,ungdc_CZE_75_2020,https://openalex.org/W4312441916,2022,0.813914,0.809636,-0.004278,"But as we are in the global arena, let me revert to more universal issues. The pandemic has accelerated three major global trends that undermine effective multilateralism: 1) global geopolitical confrontation, 2) increasing political and economic fragmentation, 3) a clash between","Crises, Integration and the EU as an External Actor. This chapter addresses the ways in which the EU has dealt with two recent crises: the 'Euro crisis' and, more recently, the economic and fiscal challenges related to the COVID-19 pandemic. It discusses the ways in which the EU "
13,3,UN_AI_Strategy_Resource_Guide_0193,UN_AI_Strategy_Resource_Guide,https://openalex.org/W4399806789,2024,0.805346,0.802411,-0.002935,"Sustainability To the extent that is referenced, sustainability The global calls for development and deployment of AI to landscape of AI consider protecting the environment, ethics guidelines, improving the planet's ecosystem and","Framing the (un)sustainability of AI. Increasingly, the European Commission, businesses, and academics perceive the use of digital technologies as fundamental to reaching sustainability goals. In particular, artificial intelligence (AI) is recognized as crucial for enhancing our "
13,4,UN_SDG_Progress_Report_2020_0146,UN_SDG_Progress_Report_2020,https://openalex.org/W4412776591,2025,0.789469,0.794467,0.004998,and addressing gaps Implementation strategies 0 Prioritizing climate change into national planning Stocktaking Designing coherent implementation Developing road maps strategies including synergy Completing road maps Preparatory Communicating NAPs elements Analysing climate scenar,"Assessing the Integration of the Sendai Framework, Sustainable Development Goals, and the Paris Agreement in Advancing Disaster Risk Reduction and Sustainable Development: Insights from an African Perspective. Disaster risk, climate change, and unsustainable development are growi"
13,5,sdgi_04526_7,sdgi_MOZ_VNR_2020,https://openalex.org/W4412776591,2025,0.787062,0.791481,0.00442,"It was also based on the need to improve mechanisms for greater involvement of different players implementing adaptation and resilience-building actions. There is a need to improve coordination and communication, at horizontal and vertical level, with the involvement of Mozambica","Assessing the Integration of the Sendai Framework, Sustainable Development Goals, and the Paris Agreement in Advancing Disaster Risk Reduction and Sustainable Development: Insights from an African Perspective. Disaster risk, climate change, and unsustainable development are growi"
14,1,sdgi_04101_1,sdgi_BGD_VNR_2020,https://openalex.org/W4323027809,2022,0.863112,0.861288,-0.001824,Enhancing conservation and the sustainable use of ocean-based resources through international law will also help mitigate some of the challenges facing our oceans. As billions of people depend on oceans for their livelihood and food source 127 and on the transboundary nature of o,"Current status and chronological development of fisheries and aquaculture in Bangladesh. While many parts of the world face water scarcity, Bangladesh is fortunate to have an abundance of the resource. The economic health of the country depends heavily on the fishing industry. Bo"
14,2,sdgi_04100_1,sdgi_BGD_VNR_2017,https://openalex.org/W4323027809,2022,0.774111,0.76956,-0.004551,"Almost all of Bangladesh's marine fishing is carried out in shallow and shelf waters, beyond which no fishing is being currently done due to lack of appropriate vessel, fishing technologies and human capacity. 3.6.2. Fisheries resources The fisheries resources play a significant ","Current status and chronological development of fisheries and aquaculture in Bangladesh. While many parts of the world face water scarcity, Bangladesh is fortunate to have an abundance of the resource. The economic health of the country depends heavily on the fishing industry. Bo"
14,3,UN_SDG_Progress_Report_2023_0140,UN_SDG_Progress_Report_2023,https://openalex.org/W2954215220,2019,0.770709,0.768395,-0.002314,"Expanding global ocean acidification monitoring is crucial to confront an unabating crisis As greenhouse gas emissions soar, the oceans are silently absorbing The number of stations reporting ocean acidification data worldwide has a quarter of annual carbon dioxide emissions. Whi",Building the Knowledge-to-Action Pipeline in North America: Connecting Ocean Acidification Research and Actionable Decision Support. Ocean acidification (OA) describes the progressive decrease in the pH of seawater and other cascading chemical changes resulting from oceanic uptak
14,4,sdgi_04294_11,sdgi_VCT_VNR_2020,https://openalex.org/W4385773941,2023,0.762679,0.756889,-0.00579,"By 2030, increase the economic benefits to small island developing States and least developed countries from the sustainable use of marine resources, including through sustainable management of fisheries, aquaculture and tourism. Strategies and Actions Needed to Achieve Goal 14 W","Policies for potentially inundated island nations for the retention of marine resources and rights of associated under-water features and exclusive economic zones. Sea level rise is one of the primary drivers of global ecosystem change, with significant and far-reaching consequen"
14,5,sdgi_04194_18,sdgi_ISR_VNR_2019,https://openalex.org/W4405473513,2024,0.762653,0.761372,-0.001281,The document includes guidelines on conservation as well as recommendations on the expansion of nature reserves and protected areas in the Gulf. Marine spatial planning An integrated marine spatial planning policy for the Mediterranean Sea is under preparation in a multi-stakehol,"Environmental Governance of the Sea. Abstract This chapter refers to the sea in general and the essential ecosystems it provides. The concept ""integration"" is introduced, as well as a reference to the innovative sea governance tools and processes, such as marine protected areas a"
15,1,sdgi_04362_0,sdgi_NOR_VLR_oslo_2023,https://openalex.org/W3129135652,2020,0.78368,0.780871,-0.002809,"44 • Sustainability Report (VLR) ▪ City of Oslo ▪ SDG15: Life on Land Sustainable Development Goal 15 is to protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, halt and reverse land degradation, and halt biod",Green infrastructure : a nature and health perspective for the municipality of Oslo. Oslo is a green city by both meanings of the word. The focus on sustainability and climate friendly politics are key components in the municipality's plans and programs as well as Oslo being gree
15,2,sdgi_05487_3,sdgi_DEU_VLR_stuttgart_2021,https://openalex.org/W3015505278,2018,0.774468,0.774805,0.000337,"The biomass produced this way, in particular in the form of wood, ensures the availability of renewable energy as a regenerative raw material. • In the case of low and less dense vegetation, green spaces support the ventilation of residential areas. By doing so, they not only red",Assessing the Cooling Effects of Urban Vegetation on Urban Heat Mitigation in Selected U.S. Cities. Urban Heat Island (UHI) is a growing problem worldwide. Mitigation of UHI is necessary for cities to adapt to climate change and enhance sustainable development at a city scale. Co
15,3,Villani_2018_For_a_Meaningful_Artificial_Intelligence_Towards_a_French_and_European_Strategy_0196,Villani_2018_For_a_Meaningful_Artificial_Intelligence_Towards_a_French_and_European_Strategy,https://openalex.org/W4236832849,2019,0.763871,0.760334,-0.003538,"The AI boom is likely to reinforce these trends through the storage and exchange of a growing volume of data, an increase in computer power, the pressure to keep renewing equipment in order to improve performance, etc. The roll-out of new computer architecture which makes more ef","Artificial Intelligence and the Environmental Crisis. A radical and challenging book which argues that artificial intelligence needs a completely different set of foundations, based on ecological intelligence rather than human intelligence, if it is to deliver on the promise of a"
15,4,sdgi_04391_8,sdgi_BGD_VNR_2020,https://openalex.org/W3194451740,2021,0.759704,0.758324,-0.00138,"Biodiversity considerations have been integrated into related plans, programmes, and policies of Bangladesh with a view to mainstreaming it. Bangladesh Biodiversity Act of 2017 has been enacted. Valuation of goods and services provided by the ecosystem and biodiversity will be ac",Forest Governance Transitions in Bangladesh. Forests are becoming an ever-important centre of focus in the backdrop of climate change mitigation through carbon sequestration. Reducing emissions from deforestation and forest degradation (REDD+) in developing countries has become a
15,5,sdgi_04478_2,sdgi_HUN_VNR_2018,https://openalex.org/W4403576033,2024,0.730326,0.731191,0.000865,"An additional important element of the Strategy is the adaptation of forests and forest management to climate change. A wide range of adaptation measures has been outlined, including close to nature forest management, assisted migration, the favouring of drought-tolerant species,","Evaluation of the Performance of Climatic Scenarios in the Basal Area Model of Trees (Case Study: the Farim Forest). Background: Currently, forests are not only considered an economic pole but also a support for the survival of other sectors.For this reason, decision-making, as t"
16,1,UnitedNationsSystem_2024_White_Paper_on_AI_Governance_0030,UnitedNationsSystem_2024_White_Paper_on_AI_Governance,https://openalex.org/W7133483450,2025,0.814759,0.809764,-0.004995,"International law, including international human rights law, is of fundamental importance for designing and implementing AI governance frameworks, institutions and process, both domestically and internationally, and various existing international legal frameworks can readily be e","Implikasi Artificial Intelligence terhadap Hak Asasi Manusia serta Kerangka Penanaman Prinsip-Prinsip HAM dalam Siklus Hidup AI Berdasarkan Hukum Internasional. Artificial Intelligence (AI) represents a transformative leap in science and technology that redefines how humans work,"
16,2,UN_AI_Strategy_Resource_Guide_0135,UN_AI_Strategy_Resource_Guide,https://openalex.org/W4411071884,2025,0.812211,0.811316,-0.000896,Access Now: Privacy and Freedom of Expression in the Age of Artificial Intelligence (Privacy International & Article 19) This paper focuses AI's impact on the right to privacy and the right to freedom of expression and information. It examines the ways in which AI impacts these t,"Legislative Frameworks for the Ethical Deployment of Artificial Intelligence: Safeguarding Human Rights in the Age of Technology. Artificial intelligence (AI) is progressing rapidly from a technical perspective, and its potential human rights violations have led to an urgent need"
16,3,UN_AI_Strategy_Resource_Guide_0122,UN_AI_Strategy_Resource_Guide,https://openalex.org/W4411400635,2025,0.80979,0.803849,-0.005941,"with the Director of the Office of Science and Technology Policy, the Director of the Domestic Policy Council, and the Director of the National Economic Council, to issue a memorandum that provides guidance to all Federal agencies to inform the development of regulatory and non-r",Las inteligencias artificiales y sus regulaciones internacionales: análisis de las Resoluciones de la Asamblea General de la ONU en 2024. Artificial intelligences (AI) are generating deep changes in our societies. Its regulation has become one of the most relevant issues of polit
16,4,OECD_2023_Advancing_Accountability_in_AI_Governing_and_Managing_Risks_Throughout_the_Lifecycle_0026,OECD_2023_Advancing_Accountability_in_AI_Governing_and_Managing_Risks_Throughout_the_Lifecycle,https://openalex.org/W4410193015,2025,0.806462,0.800294,-0.006168,"16  ADVANCING ACCOUNTABILITY IN AI 1. Introduction 1.1 The need for trustworthy AI With the rise of artificial intelligence (AI), the legal, ethical, and safety implications of its development and use are becoming increasingly pivotal for governments, businesses, and society (Bo","Governance of High-Risk AI Systems in Healthcare and Credit Scoring. MotivationGovernance of artificial intelligence (AI) systems is an evolving field focused on establishing the frameworks, policies, and practices necessary to ensure the responsible use of AI systems across vari"
16,5,EU_AI_Ethics_Guidelines_HLEG_0028,EU_AI_Ethics_Guidelines_HLEG,https://openalex.org/W7133483450,2025,0.805017,0.800074,-0.004943,"When the term ""citizens' rights"" is used here, this is not to deny or neglect the rights of third-country nationals and irregular (or illegal) persons in the EU who also have rights under international law, and - therefore - in the area of AI systems. 2.2 Ethical Principles in th","Implikasi Artificial Intelligence terhadap Hak Asasi Manusia serta Kerangka Penanaman Prinsip-Prinsip HAM dalam Siklus Hidup AI Berdasarkan Hukum Internasional. Artificial Intelligence (AI) represents a transformative leap in science and technology that redefines how humans work,"
17,1,ungdc_003351,ungdc_CHN_75_2020,https://openalex.org/W3101208093,2020,0.815115,0.81264,-0.002475,"Facing the virus, we should show concern for and accommodate the need of developing countries, especially African countries. The international community needs to take timely and robust measures in such fields as debt relief and international assistance, ensure the implementation ",A collaborative effort of China in combating COVID-19. A novel coronavirus (COVID-19) was firstly identified in Wuhan by the end of 2019. China has implemented a series of preventive measures to deter COVID-19 spread and its consequences since the beginning of the epidemic. In Ch
17,2,African_Union_Continental_AI_Strategy_2024_0053,African_Union_Continental_AI_Strategy_2024,https://openalex.org/W4387183644,2023,0.799748,0.795633,-0.004116,"• Establish a regional independent AI Ethics Board, which reviews applications from AI research groups seeking to develop novel, large-scale AI systems with the potential to impact African societies significantly. • Support Member States in integrating AI in National Development ","Responsible artificial intelligence in Africa: Towards policy learning. Several African countries are developing artificial intelligence (AI) strategies and ethics frameworks with the goal of accelerating responsible AI development and adoption. However, many of these governance "
17,3,African_Union_Continental_AI_Strategy_2024_0048,African_Union_Continental_AI_Strategy_2024,https://openalex.org/W4387183644,2023,0.791478,0.787277,-0.004201,"2.4.1 AI Governance and Regulation Effective governance is a key mechanism for ensuring that the use and development of AI are inclusive of diverse populations, serve African agendas, and do not harm African people, societies or environments. Developing robust governance regimes ","Responsible artificial intelligence in Africa: Towards policy learning. Several African countries are developing artificial intelligence (AI) strategies and ethics frameworks with the goal of accelerating responsible AI development and adoption. However, many of these governance "
17,4,sdgi_05464_0,sdgi_DEU_VLR_hanover_2020,https://openalex.org/W4412423735,2025,0.790084,0.788273,-0.00181,"STRATEGIC GOAL 20 Establish sustainability as broadly as possible, strengthen participation at all levels GLOBAL CONTEXT The 196 countries signing the United Nations’ “2030 Agenda for Sustainable Development” [218] have pledged to implement the 17 Sustainable Development Goals (S",Essential concepts for implementing the Sustainable Development Goals. This introductory chapter contextualizes the A-Z Guide 'Essential Concepts for Implementing the Sustainable Development Goals' into existing research and political developments concerning the 17 Sustainable De
17,5,OECD_2023_Advancing_Accountability_in_AI_Governing_and_Managing_Risks_Throughout_the_Lifecycle_0014,OECD_2023_Advancing_Accountability_in_AI_Governing_and_Managing_Risks_Throughout_the_Lifecycle,https://openalex.org/W2963808661,2025,0.789876,0.793782,0.003906,"ADVANCING ACCOUNTABILITY IN AI  11 verifying that training data is not out-of-date to avoid ""data drift"". It also includes non-technical components such as monitoring AI incidents, i.e. cases where AI risks materialised into harm.  Documenting the steps, decisions, and actions ","Scaling of End-To-End Governance Risk Assessments for AI Systems (Practitioner Track). Artificial Intelligence (AI) systems are embedded in a multifaceted environment characterized by intricate technical, legal, and organizational frameworks. To attain a comprehensive understandi"
